,BoundingBox_Width,BoundingBox_Height,BoundingBox_Left,BoundingBox_Top,AgeRange_Low,AgeRange_High,Smile_Value,Smile_Confidence,Eyeglasses_Value,Eyeglasses_Confidence,Sunglasses_Value,Sunglasses_Confidence,Gender_Value,Gender_Confidence,Beard_Value,Beard_Confidence,Mustache_Value,Mustache_Confidence,EyesOpen_Value,EyesOpen_Confidence,MouthOpen_Value,MouthOpen_Confidence,Emotions_ANGRY_Confidence,Emotions_FEAR_Confidence,Emotions_SURPRISED_Confidence,Emotions_SAD_Confidence,Emotions_DISGUSTED_Confidence,Emotions_HAPPY_Confidence,Emotions_CALM_Confidence,Emotions_CONFUSED_Confidence,Landmarks_eyeLeft_X,Landmarks_eyeLeft_Y,Landmarks_eyeRight_X,Landmarks_eyeRight_Y,Landmarks_mouthLeft_X,Landmarks_mouthLeft_Y,Landmarks_mouthRight_X,Landmarks_mouthRight_Y,Landmarks_nose_X,Landmarks_nose_Y,Landmarks_leftEyeBrowLeft_X,Landmarks_leftEyeBrowLeft_Y,Landmarks_leftEyeBrowRight_X,Landmarks_leftEyeBrowRight_Y,Landmarks_leftEyeBrowUp_X,Landmarks_leftEyeBrowUp_Y,Landmarks_rightEyeBrowLeft_X,Landmarks_rightEyeBrowLeft_Y,Landmarks_rightEyeBrowRight_X,Landmarks_rightEyeBrowRight_Y,Landmarks_rightEyeBrowUp_X,Landmarks_rightEyeBrowUp_Y,Landmarks_leftEyeLeft_X,Landmarks_leftEyeLeft_Y,Landmarks_leftEyeRight_X,Landmarks_leftEyeRight_Y,Landmarks_leftEyeUp_X,Landmarks_leftEyeUp_Y,Landmarks_leftEyeDown_X,Landmarks_leftEyeDown_Y,Landmarks_rightEyeLeft_X,Landmarks_rightEyeLeft_Y,Landmarks_rightEyeRight_X,Landmarks_rightEyeRight_Y,Landmarks_rightEyeUp_X,Landmarks_rightEyeUp_Y,Landmarks_rightEyeDown_X,Landmarks_rightEyeDown_Y,Landmarks_noseLeft_X,Landmarks_noseLeft_Y,Landmarks_noseRight_X,Landmarks_noseRight_Y,Landmarks_mouthUp_X,Landmarks_mouthUp_Y,Landmarks_mouthDown_X,Landmarks_mouthDown_Y,Landmarks_leftPupil_X,Landmarks_leftPupil_Y,Landmarks_rightPupil_X,Landmarks_rightPupil_Y,Landmarks_upperJawlineLeft_X,Landmarks_upperJawlineLeft_Y,Landmarks_midJawlineLeft_X,Landmarks_midJawlineLeft_Y,Landmarks_chinBottom_X,Landmarks_chinBottom_Y,Landmarks_midJawlineRight_X,Landmarks_midJawlineRight_Y,Landmarks_upperJawlineRight_X,Landmarks_upperJawlineRight_Y,Pose_Roll,Pose_Yaw,Pose_Pitch,Quality_Brightness,Quality_Sharpness,Confidence,FaceOccluded_Value,FaceOccluded_Confidence,EyeDirection_Yaw,EyeDirection_Pitch,EyeDirection_Confidence
train_04432_aligned.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_00064_aligned.jpg,0.9944775104522705,1.0240461826324463,0.006817436311393976,-0.01354522816836834,0,4,False,99.9959716796875,False,99.99951171875,False,99.99986267089844,Female,99.11203002929688,False,99.99993896484375,False,100.0,False,64.40430450439453,True,99.3920669555664,97.802734375,0.6641387939453125,3.8623809814453125,1.1920928955078125e-05,0.0,0.0,0.0,0.0,0.2760108709335327,0.3377968966960907,0.7059721350669861,0.34072086215019226,0.30503422021865845,0.719814658164978,0.6657913327217102,0.7223697900772095,0.4847794771194458,0.5209934711456299,0.12110671401023865,0.25365036725997925,0.36701512336730957,0.21309833228588104,0.24490724503993988,0.1958954632282257,0.6102869510650635,0.2143964320421219,0.8609354496002197,0.25754299759864807,0.7343344688415527,0.19864170253276825,0.20089910924434662,0.3381548225879669,0.36087921261787415,0.34176743030548096,0.2753140330314636,0.31683292984962463,0.27805066108703613,0.3547849655151367,0.6198508739471436,0.34337639808654785,0.780578076839447,0.34191063046455383,0.7055063843727112,0.3195405900478363,0.7022488117218018,0.35751086473464966,0.4053063988685608,0.5801056027412415,0.561617374420166,0.581110954284668,0.4820300042629242,0.6705188155174255,0.4805601239204407,0.7920330166816711,0.2760108709335327,0.3377968966960907,0.7059721350669861,0.34072086215019226,0.03224779665470123,0.3747349977493286,0.1151498481631279,0.7963011860847473,0.4792894124984741,1.0066276788711548,0.8591227531433105,0.8008503913879395,0.9547623991966248,0.3796209990978241,1.1498630046844482,0.8648816347122192,10.317663192749023,65.02288055419922,67.22731018066406,99.9999771118164,False,99.82400512695312,0.1128661185503006,-10.538348197937012,99.59747314453125
train_04791_aligned.jpg,0.9664387702941895,1.004300594329834,0.008813286200165749,-0.03449346870183945,29,37,False,94.76277923583984,False,99.98802947998047,False,99.99640655517578,Female,97.70275115966797,False,99.99606323242188,False,99.9990234375,False,99.48690795898438,True,98.9700698852539,97.314453125,1.4434814453125,1.4901161193847656e-05,0.8819580078125,0.2681732177734375,0.0279108677059412,0.0012636184692382812,0.0,0.26876282691955566,0.3350735902786255,0.7077796459197998,0.3449457287788391,0.29752013087272644,0.7324326038360596,0.6667550802230835,0.740976095199585,0.47710078954696655,0.5731620788574219,0.1123698502779007,0.23098820447921753,0.36084651947021484,0.22325468063354492,0.2370329052209854,0.19564464688301086,0.609018087387085,0.22816868126392365,0.868279218673706,0.24619674682617188,0.7365657091140747,0.20566196739673615,0.1924741566181183,0.3288722336292267,0.3555062413215637,0.34059104323387146,0.2678793966770172,0.3157283067703247,0.27062612771987915,0.3530519902706146,0.6198984384536743,0.34631064534187317,0.784853458404541,0.3418230414390564,0.7072603702545166,0.3252660632133484,0.7041919231414795,0.3625446557998657,0.39838868379592896,0.6056402921676636,0.5584205389022827,0.6089805364608765,0.4763610363006592,0.7042942643165588,0.4750961661338806,0.8239198327064514,0.26876282691955566,0.3350735902786255,0.7077796459197998,0.3449457287788391,0.026810623705387115,0.30392396450042725,0.10881128907203674,0.7489266991615295,0.4750564992427826,1.0262340307235718,0.8698034882545471,0.7641575336456299,0.9692705273628235,0.32240474224090576,0.2677493691444397,0.09826384484767914,-6.388028144836426,97.81192779541016,20.927310943603516,99.9999771118164,False,99.94117736816406,4.686323642730713,-16.222326278686523,99.01160430908203
train_07299_aligned.jpg,0.9105192422866821,0.9787878394126892,-0.02102179452776909,-0.0022677103988826275,35,43,False,99.63124084472656,False,99.98474884033203,False,99.99990844726562,Female,99.9837875366211,False,99.99063873291016,False,99.99995422363281,False,65.76334381103516,False,96.10701751708984,21.05712890625,0.0006556510925292969,0.00028312206268310547,0.0021219253540039062,0.65155029296875,7.152557373046875e-05,65.85720825195312,5.9604644775390625e-06,0.2891711890697479,0.33486148715019226,0.6995470523834229,0.3339711129665375,0.2973405420780182,0.7359548211097717,0.6429848670959473,0.7330830097198486,0.5676016807556152,0.5975531935691833,0.11081845313310623,0.22652433812618256,0.4110547602176666,0.23180097341537476,0.27832159399986267,0.20143529772758484,0.6441347599029541,0.23318339884281158,0.8201201558113098,0.22621114552021027,0.7474576830863953,0.20349116623401642,0.20478202402591705,0.3273333013057709,0.3689698278903961,0.3387303054332733,0.2934660017490387,0.3170834481716156,0.28959932923316956,0.3535306453704834,0.6164001822471619,0.3384626507759094,0.7599329352378845,0.3263438045978546,0.7049456834793091,0.31662648916244507,0.6958284974098206,0.3524649739265442,0.43399742245674133,0.6148049235343933,0.5849194526672363,0.614800214767456,0.5116686820983887,0.7143859267234802,0.4919091463088989,0.8305558562278748,0.2891711890697479,0.33486148715019226,0.6995470523834229,0.3339711129665375,-0.08735746145248413,0.26839759945869446,-0.010532603599131107,0.7141990065574646,0.4423757493495941,1.0187807083129883,0.706508994102478,0.7154115438461304,0.7982275485992432,0.27040019631385803,-3.139803171157837,20.102813720703125,-23.706912994384766,59.71872329711914,26.1773681640625,99.99996185302734,False,95.75234985351562,26.821006774902344,-8.618631362915039,99.58898162841797
train_04974_aligned.jpg,0.8991274833679199,1.0252041816711426,0.13092723488807678,-0.012688531540334225,40,48,False,96.68123626708984,False,100.0,False,100.0,Male,99.99821472167969,False,99.78890991210938,False,99.82791900634766,False,64.86852264404297,True,99.411865234375,94.62890625,5.3619384765625,0.0,0.0010192394256591797,0.01766681671142578,0.0,0.0,0.0,0.2686001658439636,0.3287149667739868,0.6580831408500671,0.3419262766838074,0.28720036149024963,0.71422278881073,0.6141197681427002,0.7279385924339294,0.33993199467658997,0.528434693813324,0.17095977067947388,0.23887911438941956,0.3148501515388489,0.21180477738380432,0.2249651402235031,0.19037336111068726,0.5359528064727783,0.21753200888633728,0.8420222401618958,0.26042112708091736,0.6698959469795227,0.20285195112228394,0.21560616791248322,0.32610905170440674,0.34671488404273987,0.3351985514163971,0.26283663511276245,0.30838215351104736,0.27020230889320374,0.34565258026123047,0.581190824508667,0.34281617403030396,0.741303563117981,0.34434765577316284,0.6527255773544312,0.32134464383125305,0.6547671556472778,0.3592264652252197,0.33921223878860474,0.5774076581001282,0.4817803204059601,0.582683801651001,0.3974008560180664,0.6705042123794556,0.41023799777030945,0.7899274230003357,0.2686001658439636,0.3287149667739868,0.6580831408500671,0.3419262766838074,0.22386455535888672,0.34829044342041016,0.27008652687072754,0.7677050828933716,0.45635172724723816,0.9977430701255798,0.9492064714431763,0.7912562489509583,1.0627342462539673,0.3741382658481598,1.952161192893982,-25.535810470581055,1.1887524127960205,43.69507598876953,86.86019134521484,99.99932861328125,False,99.4526596069336,-15.350955963134766,-8.198589324951172,99.59456634521484
train_00641_aligned.jpg,0.9882268309593201,0.9606987833976746,0.02856536954641342,-0.013361274264752865,36,44,False,99.94378662109375,False,99.97874450683594,False,100.0,Male,97.39940643310547,True,58.11043930053711,False,89.19944763183594,True,66.26362609863281,False,88.74312591552734,75.78125,0.0004887580871582031,0.00016391277313232422,0.012195110321044922,3.961181640625,0.0,20.2392578125,0.0,0.24925093352794647,0.3240213692188263,0.6951912045478821,0.33343973755836487,0.28940749168395996,0.7292173504829407,0.6654400825500488,0.7388986349105835,0.41650310158729553,0.5751078128814697,0.10727551579475403,0.2161889225244522,0.32331621646881104,0.2132781445980072,0.2064499855041504,0.18422085046768188,0.5750579237937927,0.2169022560119629,0.8738563656806946,0.2295675426721573,0.713118314743042,0.1919931173324585,0.1787189245223999,0.3169068694114685,0.3381871283054352,0.3297704756259918,0.2456165850162506,0.30481287837028503,0.2518465220928192,0.3424701690673828,0.6065583229064941,0.33502113819122314,0.7801293730735779,0.3291734755039215,0.6917006969451904,0.3136696517467499,0.692095160484314,0.35163724422454834,0.3692302703857422,0.6033075451850891,0.531722366809845,0.606404185295105,0.44646912813186646,0.7044345140457153,0.4553965628147125,0.8256920576095581,0.24925093352794647,0.3240213692188263,0.6951912045478821,0.33343973755836487,0.08386465907096863,0.2825353741645813,0.16833250224590302,0.7369623780250549,0.4828042984008789,1.0285289287567139,0.9401569962501526,0.7498639822006226,1.0392370223999023,0.29747122526168823,2.1537206172943115,-11.33471393585205,-15.585862159729004,47.19908905029297,26.1773681640625,99.99996185302734,False,99.40973663330078,1.9275400638580322,-16.65436363220215,99.78914642333984
train_08910_aligned.jpg,0.9856564998626709,1.0233638286590576,0.009397373534739017,-0.02554355375468731,40,48,False,98.56310272216797,False,99.3150863647461,False,100.0,Male,99.99996185302734,False,95.41947174072266,False,99.97957611083984,True,71.57192993164062,True,99.59932708740234,99.90234375,0.10080337524414062,0.0006109476089477539,0.0,5.9604644775390625e-06,0.0,0.0,0.0,0.26231080293655396,0.3197307586669922,0.7038009762763977,0.32736945152282715,0.2884093225002289,0.7205673456192017,0.6596617698669434,0.7282434701919556,0.4406139850616455,0.5384429693222046,0.1156228557229042,0.22361139953136444,0.34490665793418884,0.19976398348808289,0.22592349350452423,0.17642544209957123,0.5945738554000854,0.2032582312822342,0.8749748468399048,0.23515789210796356,0.7282129526138306,0.18372699618339539,0.18951544165611267,0.31655043363571167,0.34955406188964844,0.3252696990966797,0.2600349187850952,0.2992262542247772,0.26398172974586487,0.33793535828590393,0.6153516173362732,0.32959094643592834,0.7849128246307373,0.326788991689682,0.7017688155174255,0.306596040725708,0.6997361183166504,0.3455016613006592,0.3796043395996094,0.584723174571991,0.5403732657432556,0.5875928401947021,0.45476973056793213,0.6822277903556824,0.4569128155708313,0.8062098622322083,0.26231080293655396,0.3197307586669922,0.7038009762763977,0.32736945152282715,0.06397072970867157,0.32271236181259155,0.13927219808101654,0.7671450972557068,0.46907415986061096,1.0196646451950073,0.9034729599952698,0.7794458270072937,1.0107125043869019,0.33649882674217224,1.5209721326828003,-3.122340202331543,-0.786579430103302,63.42881774902344,46.02980041503906,99.99996185302734,False,61.04190444946289,-3.476083755493164,-23.668548583984375,99.82232666015625
train_02724_aligned.jpg,0.9297247529029846,1.0247305631637573,0.019067058339715004,-0.00804011058062315,41,49,False,99.8946304321289,True,55.651611328125,False,99.99556732177734,Male,100.0,False,77.87166595458984,True,94.86360168457031,True,83.7746353149414,True,93.3828125,100.0,9.5367431640625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.2671065032482147,0.342922180891037,0.7115687727928162,0.3370979428291321,0.30306124687194824,0.7635828256607056,0.6785178184509277,0.7590974569320679,0.49321383237838745,0.6295360922813416,0.1005975529551506,0.22791576385498047,0.36070317029953003,0.2380204200744629,0.23253023624420166,0.20612800121307373,0.6122456789016724,0.2344532161951065,0.8665630221366882,0.2160768061876297,0.7387714982032776,0.19875408709049225,0.1875840425491333,0.3345577120780945,0.3543785810470581,0.3463672995567322,0.266020268201828,0.3250845670700073,0.26863089203834534,0.3627670705318451,0.6220739483833313,0.34262046217918396,0.7881129384040833,0.32641327381134033,0.7112093567848206,0.31902629137039185,0.7082240581512451,0.3567936420440674,0.40649452805519104,0.6416298151016235,0.5694027543067932,0.6393940448760986,0.4889393150806427,0.7465145587921143,0.4881099760532379,0.8677117228507996,0.2671065032482147,0.342922180891037,0.7115687727928162,0.3370979428291321,0.0009063038160093129,0.2611132264137268,0.09534445405006409,0.7322643399238586,0.4874855875968933,1.0616483688354492,0.8680684566497803,0.7201562523841858,0.9559366703033447,0.2458861917257309,-0.7884611487388611,1.3736047744750977,-22.495573043823242,36.08177185058594,78.64350128173828,99.9999771118164,True,87.49671936035156,0.9144031405448914,-19.870378494262695,99.89859008789062
train_06795_aligned.jpg,0.9180547595024109,0.9526364803314209,-0.018442869186401367,0.03607792407274246,19,27,False,99.95621490478516,False,100.0,False,100.0,Female,99.99168395996094,False,99.9998779296875,False,100.0,True,64.91095733642578,True,92.1019287109375,100.0,0.00010132789611816406,0.0,0.0,0.000286102294921875,0.0,5.9604644775390625e-06,0.0,0.3070117235183716,0.33775490522384644,0.7132609486579895,0.3319859802722931,0.32541564106941223,0.7442097663879395,0.6672772169113159,0.7359524369239807,0.6255874633789062,0.5899555087089539,0.11494879424571991,0.23528030514717102,0.4377961754798889,0.22932101786136627,0.2988470494747162,0.20213976502418518,0.6691483855247498,0.22824551165103912,0.818009614944458,0.22647176682949066,0.7643032670021057,0.19901543855667114,0.21835434436798096,0.3329178988933563,0.38587987422943115,0.34103941917419434,0.3126586973667145,0.31940242648124695,0.30792608857154846,0.3569435477256775,0.6309906840324402,0.3379020392894745,0.7682903409004211,0.3250441253185272,0.7202742099761963,0.314067006111145,0.7102609872817993,0.35081493854522705,0.4707249104976654,0.615953803062439,0.6204550862312317,0.6137123703956604,0.5534262657165527,0.7145897746086121,0.5313746333122253,0.8341495990753174,0.3070117235183716,0.33775490522384644,0.7132609486579895,0.3319859802722931,-0.12433116137981415,0.293356329202652,-0.031743839383125305,0.7407604455947876,0.47005903720855713,1.0291600227355957,0.679740846157074,0.7320255041122437,0.7542339563369751,0.28470927476882935,-3.7057366371154785,27.345083236694336,-20.33043670654297,78.21887969970703,26.1773681640625,99.99996185302734,True,50.178794860839844,4.374094486236572,-14.495927810668945,99.78069305419922
train_08694_aligned.jpg,1.0122631788253784,1.0214743614196777,0.006847076583653688,-0.011003706604242325,35,43,False,86.69142150878906,True,98.2904052734375,False,99.72896575927734,Male,99.9803695678711,True,91.88158416748047,True,96.02030944824219,True,83.81255340576172,True,96.52487182617188,57.666015625,0.32196044921875,0.13196468353271484,0.12969970703125,41.5771484375,0.0011742115020751953,0.2658843994140625,0.0006198883056640625,0.2582319378852844,0.33718448877334595,0.7167612314224243,0.3386518061161041,0.29563453793525696,0.7495515942573547,0.6820887923240662,0.7516875267028809,0.4639941155910492,0.5787155628204346,0.09897065162658691,0.23375295102596283,0.34652259945869446,0.21881023049354553,0.2198701798915863,0.1930960863828659,0.6055377125740051,0.21869689226150513,0.8873609304428101,0.23404264450073242,0.741041898727417,0.1930752694606781,0.18071788549423218,0.3326263725757599,0.3490031063556671,0.3414972722530365,0.25618913769721985,0.3170788884162903,0.26052552461624146,0.3560330271720886,0.6250356435775757,0.34205424785614014,0.799130916595459,0.3342686891555786,0.7149455547332764,0.31814152002334595,0.7131993770599365,0.3572872281074524,0.3924424648284912,0.6158373951911926,0.559466540813446,0.6161863803863525,0.47429290413856506,0.7167291045188904,0.477447509765625,0.8420689105987549,0.2582319378852844,0.33718448877334595,0.7167612314224243,0.3386518061161041,0.030809808522462845,0.31437304615974426,0.12202014774084091,0.7749372124671936,0.4885639250278473,1.0535892248153687,0.9152451157569885,0.7753274440765381,1.0132251977920532,0.31393963098526,0.45064932107925415,-1.3983803987503052,1.4245249032974243,92.35990905761719,86.86019134521484,99.99998474121094,True,94.27099609375,-1.2162587642669678,-5.7487053871154785,99.8988265991211
train_07296_aligned.jpg,0.9489393830299377,0.9644898772239685,0.04390561953186989,0.00015368992171715945,3,7,False,95.65950012207031,False,99.99987030029297,False,100.0,Male,99.98766326904297,False,93.77220916748047,False,98.80489349365234,False,84.161865234375,True,77.26414489746094,0.11692047119140625,0.050258636474609375,0.0014603137969970703,0.042510032653808594,99.8046875,0.0,0.00029206275939941406,0.0023484230041503906,0.28237128257751465,0.2879243493080139,0.7121292948722839,0.3010787069797516,0.2950640022754669,0.7169865369796753,0.6558707356452942,0.72796231508255,0.47759419679641724,0.5084012746810913,0.13254980742931366,0.19117233157157898,0.3757396340370178,0.15880480408668518,0.25496092438697815,0.13514646887779236,0.6200500130653381,0.16615985333919525,0.8734256625175476,0.2135743349790573,0.7463189959526062,0.15022708475589752,0.20751918852329254,0.286129891872406,0.367229163646698,0.29541364312171936,0.28200528025627136,0.26577410101890564,0.2835855484008789,0.30763915181159973,0.6261188983917236,0.3032921552658081,0.7879184484481812,0.30407199263572693,0.7124407887458801,0.2789117097854614,0.708106517791748,0.3206788897514343,0.3989768326282501,0.5651045441627502,0.5565032362937927,0.5701677799224854,0.4721103012561798,0.6678676605224609,0.4664963483810425,0.8011791110038757,0.28237128257751465,0.2879243493080139,0.7121292948722839,0.3010787069797516,0.044425562024116516,0.3135366439819336,0.10839322954416275,0.7785059213638306,0.4593779742717743,1.0315438508987427,0.8579684495925903,0.8028007745742798,0.9705864191055298,0.34208187460899353,1.1206696033477783,-2.079285144805908,4.695311546325684,49.13071823120117,7.589449882507324,99.99990844726562,False,99.50677490234375,2.2911245822906494,-9.116877555847168,99.39569091796875
train_01139_aligned.jpg,0.9817581176757812,0.9741290807723999,0.01081695593893528,-0.00341644324362278,35,43,False,99.76153564453125,False,99.99468994140625,False,100.0,Male,93.49195861816406,True,57.22483825683594,False,99.83255004882812,True,62.15043640136719,False,97.00189208984375,99.4140625,5.364418029785156e-05,0.0,0.11777877807617188,0.4604339599609375,0.0,0.0020682811737060547,0.0,0.26276934146881104,0.3360561430454254,0.7111469507217407,0.3359593451023102,0.3038707971572876,0.7384212017059326,0.6819937825202942,0.7390539646148682,0.4760172367095947,0.5831107497215271,0.10259935259819031,0.23175667226314545,0.3512600064277649,0.22445227205753326,0.22544865310192108,0.19765979051589966,0.6044344902038574,0.22345571219921112,0.8736402988433838,0.22908803820610046,0.7349302172660828,0.19576671719551086,0.18563643097877502,0.3304597735404968,0.35149651765823364,0.33994850516319275,0.2610325515270233,0.31710225343704224,0.2651577889919281,0.3545684516429901,0.621421754360199,0.3395555019378662,0.790469229221344,0.32982486486434937,0.7096630334854126,0.3165483772754669,0.7079213857650757,0.354160875082016,0.40036749839782715,0.6123279929161072,0.5637545585632324,0.6119368672370911,0.4823390543460846,0.7114747762680054,0.4853053390979767,0.8321397304534912,0.26276934146881104,0.3360561430454254,0.7111469507217407,0.3359593451023102,0.02558094821870327,0.2968355417251587,0.12088692933320999,0.7482340931892395,0.49395039677619934,1.033236026763916,0.8966039419174194,0.7450559735298157,0.9862046241760254,0.29251185059547424,-0.12940813601016998,0.23311945796012878,-17.337522506713867,88.5444564819336,86.86019134521484,100.0,False,80.71314239501953,-0.28186658024787903,-19.98862075805664,99.76344299316406
train_08434_aligned.jpg,0.9566418528556824,1.0291248559951782,0.04419607296586037,-0.0146467424929142,19,23,False,99.99818420410156,False,100.0,False,100.0,Female,99.99998474121094,False,100.0,False,100.0,False,58.23329544067383,True,86.01069641113281,100.0,0.002372264862060547,0.0,5.9604644775390625e-06,0.0003993511199951172,0.0,0.0,0.0,0.2820797264575958,0.3217546343803406,0.7059721946716309,0.3289455473423004,0.30827704071998596,0.7298592925071716,0.6651214361190796,0.7367559671401978,0.46329444646835327,0.5629745125770569,0.13664107024669647,0.2195308804512024,0.36376285552978516,0.20805908739566803,0.2473697066307068,0.1812487542629242,0.6041711568832397,0.21139688789844513,0.867431640625,0.2302979826927185,0.7310858964920044,0.18816059827804565,0.21045657992362976,0.31656205654144287,0.36566248536109924,0.3275561034679413,0.2800358831882477,0.3021961450576782,0.2834288477897644,0.3405575454235077,0.6210192441940308,0.331622838973999,0.782968282699585,0.3261191248893738,0.7045928239822388,0.3091161251068115,0.7023693323135376,0.3475959300994873,0.39842522144317627,0.5975497364997864,0.5536751747131348,0.6001468896865845,0.4721912145614624,0.6977010369300842,0.47327637672424316,0.8204209208488464,0.2820797264575958,0.3217546343803406,0.7059721946716309,0.3289455473423004,0.07531280815601349,0.2984417676925659,0.1500716358423233,0.7489596605300903,0.48134344816207886,1.0265681743621826,0.8880099654197693,0.7601209878921509,0.9876300692558289,0.31127607822418213,0.34070703387260437,-3.744935989379883,-5.5232133865356445,73.94639587402344,67.22731018066406,99.99998474121094,False,99.62956237792969,-3.8019585609436035,-6.094908237457275,99.63603973388672
train_01505_aligned.jpg,1.0075058937072754,1.0168226957321167,0.01687118597328663,0.0068563250824809074,28,36,False,99.49677276611328,False,99.98138427734375,False,100.0,Male,99.9999008178711,False,99.745849609375,False,99.99589538574219,True,83.75812530517578,True,99.88704681396484,100.0,0.0007927417755126953,0.0,0.0,1.1920928955078125e-05,0.0,0.0,0.0,0.25331392884254456,0.3375057876110077,0.718109667301178,0.33664771914482117,0.2909354865550995,0.7533332705497742,0.6821193695068359,0.7530517578125,0.47081413865089417,0.5539394021034241,0.08972477912902832,0.24210399389266968,0.3462859094142914,0.20825009047985077,0.21635933220386505,0.18744415044784546,0.6089584231376648,0.20704315602779388,0.888489305973053,0.23890824615955353,0.7447547316551208,0.1852780282497406,0.17387227714061737,0.33645135164260864,0.34548863768577576,0.3413069546222687,0.2518535852432251,0.3157961666584015,0.2559620141983032,0.3562809228897095,0.6253090500831604,0.34053757786750793,0.8004494309425354,0.3350462019443512,0.7167887687683105,0.3145979046821594,0.714552104473114,0.35525333881378174,0.3930346667766571,0.6078466176986694,0.5621026158332825,0.6074206233024597,0.47651076316833496,0.7070236802101135,0.47848236560821533,0.8372215032577515,0.25331392884254456,0.3375057876110077,0.718109667301178,0.33664771914482117,0.010302429087460041,0.35366740822792053,0.1038498803973198,0.8139349222183228,0.4856153428554535,1.06221342086792,0.9072629809379578,0.8112995624542236,1.0058531761169434,0.349343478679657,-0.5790161490440369,1.3073253631591797,1.726785659790039,67.48749542236328,53.330047607421875,100.0,False,71.77884674072266,1.1985942125320435,-14.751215934753418,99.89849090576172
train_02279_aligned.jpg,1.0148181915283203,1.0438326597213745,0.03510330244898796,-0.012163417413830757,21,29,False,99.99284362792969,False,97.37443542480469,False,99.99998474121094,Male,99.88104248046875,False,99.81403350830078,False,99.9769058227539,False,65.13508605957031,True,91.50334930419922,99.90234375,0.06799697875976562,0.011965632438659668,6.556510925292969e-05,0.0005960464477539062,0.0,0.0006854534149169922,0.0,0.2519751489162445,0.34015393257141113,0.6790757775306702,0.3264741599559784,0.302829772233963,0.7599030137062073,0.6608324646949768,0.7502743005752563,0.3888854682445526,0.5258607268333435,0.12262681126594543,0.2594670057296753,0.3080187737941742,0.2002989798784256,0.20014458894729614,0.18824845552444458,0.5506048798561096,0.19114387035369873,0.8582145571708679,0.23484238982200623,0.6881019473075867,0.17056946456432343,0.1880224049091339,0.34491127729415894,0.3374113440513611,0.34197646379470825,0.24615442752838135,0.31720560789108276,0.25503891706466675,0.35882818698883057,0.5945928692817688,0.3334766626358032,0.7643283009529114,0.3266862630844116,0.6736822724342346,0.30326396226882935,0.6765883564949036,0.3456667363643646,0.3639700710773468,0.5968011021614075,0.5201263427734375,0.5920403003692627,0.4385223686695099,0.6916342377662659,0.4554879367351532,0.8250118494033813,0.2519751489162445,0.34015393257141113,0.6790757775306702,0.3264741599559784,0.136696457862854,0.4069206714630127,0.22704170644283295,0.8567908406257629,0.5020966529846191,1.0602669715881348,0.9709073901176453,0.8328881859779358,1.056249737739563,0.3751855790615082,-3.5711209774017334,-15.546548843383789,1.2865136861801147,70.85355377197266,38.89601135253906,99.9996337890625,False,89.47100067138672,-7.534102916717529,-10.204217910766602,99.59290313720703
train_07039_aligned.jpg,0.9425316452980042,1.043819546699524,0.07962114363908768,-0.009792031720280647,28,36,False,97.29698944091797,False,99.96028900146484,False,99.99998474121094,Female,99.995849609375,False,99.9991683959961,False,99.99998474121094,True,61.30705642700195,True,94.06488800048828,88.134765625,2.4505615234375,2.3708343505859375,0.10776519775390625,8.3251953125,0.0004331270756665617,0.06184577941894531,0.0,0.26246434450149536,0.3212524354457855,0.6929291486740112,0.31715142726898193,0.28199124336242676,0.7655430436134338,0.6423400640487671,0.7660989165306091,0.3061928153038025,0.4929947555065155,0.16513851284980774,0.24481064081192017,0.30033978819847107,0.1678175926208496,0.20694486796855927,0.15759311616420746,0.5451080203056335,0.16418731212615967,0.9050607085227966,0.23817718029022217,0.6990460157394409,0.15130257606506348,0.20832203328609467,0.3284721374511719,0.3486618399620056,0.32615238428115845,0.25430622696876526,0.29570597410202026,0.2640584707260132,0.34109726548194885,0.6075259447097778,0.32348302006721497,0.7888209819793701,0.3243348002433777,0.6849359273910522,0.2918263375759125,0.6885479092597961,0.3383435010910034,0.32716938853263855,0.5845240950584412,0.48461154103279114,0.5844820737838745,0.3883543908596039,0.6839486956596375,0.40710556507110596,0.8286508917808533,0.26246434450149536,0.3212524354457855,0.6929291486740112,0.31715142726898193,0.262567937374115,0.43451282382011414,0.3100687861442566,0.9020183086395264,0.4744868576526642,1.0890123844146729,1.0599595308303833,0.899260401725769,1.1884713172912598,0.4257420599460602,-2.276263952255249,-35.64348602294922,2.3971750736236572,63.48994445800781,20.927310943603516,99.99712371826172,True,77.65587615966797,-13.35169506072998,-11.168081283569336,99.75817108154297
